name,smiles,inchi,mass,Ethyl,Aldehydes,Carbonyl,Peroxide,Pan
DNCRES,O=N(=O)c1cc(C)c(O)c(c1)N(=O)=O,"InChI=1S/C7H6N2O5/c1-4-2-5(8(11)12)3-6(7(4)10)9(13)14/h2-3,10H,1H3",198.1329,7,0,0,0,0
DNCRESO,O=N(=O)C1=CC2(OOC(C)(C2O)C1([O])O)N(=O)=O,"InChI=1S/C7H7N2O9/c1-5-4(10)6(9(15)16,18-17-5)2-3(8(13)14)7(5,11)12/h2,4,10-11H,1H3",263.1385,6,0,0,2,0
DNCRESO2,[O]OC1(O)C(=CC2(OOC1(C)C2O)N(=O)=O)N(=O)=O,"InChI=1S/C7H7N2O10/c1-5-4(10)6(9(14)15,19-18-5)2-3(8(12)13)7(5,11)17-16/h2,4,10-11H,1H3",279.1379,6,0,0,3,0
DNCRESOOH,OOC1(O)C(=CC2(OOC1(C)C2O)N(=O)=O)N(=O)=O,"InChI=1S/C7H8N2O10/c1-5-4(10)6(9(14)15,19-18-5)2-3(8(12)13)7(5,11)17-16/h2,4,10-11,16H,1H3",280.1458,6,0,0,3,0
DNEBNZLO,CCC12OOC(C=C(N(=O)=O)C2([O])O)(N(=O)=O)C1O,"InChI=1S/C8H9N2O9/c1-2-6-5(11)7(10(16)17,19-18-6)3-4(9(14)15)8(6,12)13/h3,5,11-12H,2H2,1H3",277.1651,7,0,0,2,0
DNEBNZLO2,CCC12OOC(C=C(N(=O)=O)C2(O)O[O])(N(=O)=O)C1O,"InChI=1S/C8H9N2O10/c1-2-6-5(11)7(10(15)16,20-19-6)3-4(9(13)14)8(6,12)18-17/h3,5,11-12H,2H2,1H3",293.1645,7,0,0,3,0
DNEBNZLOOH,CCC12OOC(C=C(N(=O)=O)C2(O)OO)(N(=O)=O)C1O,"InChI=1S/C8H10N2O10/c1-2-6-5(11)7(10(15)16,20-19-6)3-4(9(13)14)8(6,12)18-17/h3,5,11-12,17H,2H2,1H3",294.1724,7,0,0,3,0
DNEBNZOL,CCc1cc(cc(N(=O)=O)c1O)N(=O)=O,"InChI=1S/C8H8N2O5/c1-2-5-3-6(9(12)13)4-7(8(5)11)10(14)15/h3-4,11H,2H2,1H3",212.1595,8,0,0,0,0
DNIPBNZLO,O=N(=O)C1=CC2(OOC(C(C)C)(C2O)C1([O])O)N(=O)=O,"InChI=1S/C9H11N2O9/c1-4(2)8-6(12)7(11(17)18,19-20-8)3-5(10(15)16)9(8,13)14/h3-4,6,12-13H,1-2H3",291.1916,8,0,0,2,0
DNIPBNZLO2,[O]OC1(O)C(=CC2(OOC1(C(C)C)C2O)N(=O)=O)N(=O)=O,"InChI=1S/C9H11N2O10/c1-4(2)8-6(12)7(11(16)17,20-21-8)3-5(10(14)15)9(8,13)19-18/h3-4,6,12-13H,1-2H3",307.1910,8,0,0,3,0
DNIPBNZOL,O=N(=O)c1cc(C(C)C)c(O)c(c1)N(=O)=O,"InChI=1S/C9H10N2O5/c1-5(2)7-3-6(10(13)14)4-8(9(7)12)11(15)16/h3-5,12H,1-2H3",226.1861,9,0,0,0,0
DNIPBZLOOH,OOC1(O)C(=CC2(OOC1(C(C)C)C2O)N(=O)=O)N(=O)=O,"InChI=1S/C9H12N2O10/c1-4(2)8-6(12)7(11(16)17,20-21-8)3-5(10(14)15)9(8,13)19-18/h3-4,6,12-13,18H,1-2H3",308.1990,8,0,0,3,0
DNMETOL,CCc1cc(N(=O)=O)c(O)c(C)c1N(=O)=O,"InChI=1S/C9H10N2O5/c1-3-6-4-7(10(13)14)9(12)5(2)8(6)11(15)16/h4,12H,3H2,1-2H3",226.1861,9,0,0,0,0
DNMETOLO,CCC1=C(N(=O)=O)C2(OOC(C)(C2O)C1([O])O)N(=O)=O,"InChI=1S/C9H11N2O9/c1-3-4-5(10(15)16)8(11(17)18)6(12)7(2,19-20-8)9(4,13)14/h6,12-13H,3H2,1-2H3",291.1916,8,0,0,2,0
DNMETOLO2,CCC1=C(N(=O)=O)C2(OOC(C)(C2O)C1(O)O[O])N(=O)=O,"InChI=1S/C9H11N2O10/c1-3-4-5(10(14)15)8(11(16)17)6(12)7(2,20-21-8)9(4,13)19-18/h6,12-13H,3H2,1-2H3",307.1910,8,0,0,3,0
DNMETOLOOH,CCC1=C(N(=O)=O)C2(OOC(C)(C2O)C1(O)OO)N(=O)=O,"InChI=1S/C9H12N2O10/c1-3-4-5(10(14)15)8(11(16)17)6(12)7(2,20-21-8)9(4,13)19-18/h6,12-13,18H,3H2,1-2H3",308.1990,8,0,0,3,0
DNMXYOL,O=N(=O)c1c(C)cc(N(=O)=O)c(O)c1C,"InChI=1S/C8H8N2O5/c1-4-3-6(9(12)13)8(11)5(2)7(4)10(14)15/h3,11H,1-2H3",212.1595,8,0,0,0,0
DNMXYOLO,O=N(=O)C1=C(C)C([O])(O)C2(C)OOC1(N(=O)=O)C2O,"InChI=1S/C8H9N2O9/c1-3-4(9(14)15)7(10(16)17)5(11)6(2,18-19-7)8(3,12)13/h5,11-12H,1-2H3",277.1651,7,0,0,2,0
DNMXYOLO2,[O]OC1(O)C(=C(N(=O)=O)C2(OOC1(C)C2O)N(=O)=O)C,"InChI=1S/C8H9N2O10/c1-3-4(9(13)14)7(10(15)16)5(11)6(2,19-20-7)8(3,12)18-17/h5,11-12H,1-2H3",293.1645,7,0,0,3,0
DNMXYOLOOH,OOC1(O)C(=C(N(=O)=O)C2(OOC1(C)C2O)N(=O)=O)C,"InChI=1S/C8H10N2O10/c1-3-4(9(13)14)7(10(15)16)5(11)6(2,19-20-7)8(3,12)18-17/h5,11-12,17H,1-2H3",294.1724,7,0,0,3,0
DNOETOL,CCc1c(C)c(cc(N(=O)=O)c1O)N(=O)=O,"InChI=1S/C9H10N2O5/c1-3-6-5(2)7(10(13)14)4-8(9(6)12)11(15)16/h4,12H,3H2,1-2H3",226.1861,9,0,0,0,0
DNOETOLO,CCC12OOC(N(=O)=O)(C2O)C([O])(O)C(=C1C)N(=O)=O,"InChI=1S/C9H11N2O9/c1-3-7-4(2)5(10(15)16)9(13,14)8(6(7)12,11(17)18)20-19-7/h6,12-13H,3H2,1-2H3",291.1916,8,0,0,2,0
DNOETOLO2,CCC12OOC(N(=O)=O)(C2O)C(O)(O[O])C(=C1C)N(=O)=O,"InChI=1S/C9H11N2O10/c1-3-7-4(2)5(10(14)15)9(13,19-18)8(6(7)12,11(16)17)21-20-7/h6,12-13H,3H2,1-2H3",307.1910,8,0,0,3,0
DNOETOLOOH,CCC12OOC(N(=O)=O)(C2O)C(O)(OO)C(=C1C)N(=O)=O,"InChI=1S/C9H12N2O10/c1-3-7-4(2)5(10(14)15)9(13,19-18)8(6(7)12,11(16)17)21-20-7/h6,12-13,18H,3H2,1-2H3",308.1990,8,0,0,3,0
DNOXYOL,Cc1c(C)c(cc(N(=O)=O)c1O)N(=O)=O,"InChI=1S/C8H8N2O5/c1-4-5(2)8(11)7(10(14)15)3-6(4)9(12)13/h3,11H,1-2H3",212.1595,8,0,0,0,0
DNOXYOLO,O=N(=O)C1=C(C)C2(C)OOC(N(=O)=O)(C2O)C1([O])O,"InChI=1S/C8H9N2O9/c1-3-4(9(14)15)8(12,13)7(10(16)17)5(11)6(3,2)18-19-7/h5,11-12H,1-2H3",277.1651,7,0,0,2,0
DNOXYOLO2,[O]OC1(O)C(=C(C)C2(C)OOC1(N(=O)=O)C2O)N(=O)=O,"InChI=1S/C8H9N2O10/c1-3-4(9(13)14)8(12,18-17)7(10(15)16)5(11)6(3,2)19-20-7/h5,11-12H,1-2H3",293.1645,7,0,0,3,0
DNOXYOLOOH,OOC1(O)C(=C(C)C2(C)OOC1(N(=O)=O)C2O)N(=O)=O,"InChI=1S/C8H10N2O10/c1-3-4(9(13)14)8(12,18-17)7(10(15)16)5(11)6(3,2)19-20-7/h5,11-12,17H,1-2H3",294.1724,7,0,0,3,0
DNPBNZLO,CCCC12OOC(C=C(N(=O)=O)C2([O])O)(N(=O)=O)C1O,"InChI=1S/C9H11N2O9/c1-2-3-7-6(12)8(11(17)18,20-19-7)4-5(10(15)16)9(7,13)14/h4,6,12-13H,2-3H2,1H3",291.1916,8,0,0,2,0
DNPBNZLO2,CCCC12OOC(C=C(N(=O)=O)C2(O)O[O])(N(=O)=O)C1O,"InChI=1S/C9H11N2O10/c1-2-3-7-6(12)8(11(16)17,21-20-7)4-5(10(14)15)9(7,13)19-18/h4,6,12-13H,2-3H2,1H3",307.1910,8,0,0,3,0
DNPBNZLOOH,CCCC12OOC(C=C(N(=O)=O)C2(O)OO)(N(=O)=O)C1O,"InChI=1S/C9H12N2O10/c1-2-3-7-6(12)8(11(16)17,21-20-7)4-5(10(14)15)9(7,13)19-18/h4,6,12-13,18H,2-3H2,1H3",308.1990,8,0,0,3,0
DNPBNZOL,CCCc1cc(cc(N(=O)=O)c1O)N(=O)=O,"InChI=1S/C9H10N2O5/c1-2-3-6-4-7(10(13)14)5-8(9(6)12)11(15)16/h4-5,12H,2-3H2,1H3",226.1861,9,0,0,0,0
DNPETOL,CCc1cc(N(=O)=O)c(C)c(N(=O)=O)c1O,"InChI=1S/C9H10N2O5/c1-3-6-4-7(10(13)14)5(2)8(9(6)12)11(15)16/h4,12H,3H2,1-2H3",226.1861,9,0,0,0,0
DNPETOLO,CCC12OOC(N(=O)=O)(C(=C(N(=O)=O)C2([O])O)C)C1O,"InChI=1S/C9H11N2O9/c1-3-7-6(12)8(11(17)18,20-19-7)4(2)5(10(15)16)9(7,13)14/h6,12-13H,3H2,1-2H3",291.1916,8,0,0,2,0
DNPETOLO2,CCC12OOC(N(=O)=O)(C(=C(N(=O)=O)C2(O)O[O])C)C1O,"InChI=1S/C9H11N2O10/c1-3-7-6(12)8(11(16)17,21-20-7)4(2)5(10(14)15)9(7,13)19-18/h6,12-13H,3H2,1-2H3",307.1910,8,0,0,3,0
DNPETOLOOH,CCC12OOC(N(=O)=O)(C(=C(N(=O)=O)C2(O)OO)C)C1O,"InChI=1S/C9H12N2O10/c1-3-7-6(12)8(11(16)17,21-20-7)4(2)5(10(14)15)9(7,13)19-18/h6,12-13,18H,3H2,1-2H3",308.1990,8,0,0,3,0
DNPHEN,O=N(=O)c1ccc(O)c(c1)N(=O)=O,"InChI=1S/C6H4N2O5/c9-6-2-1-4(7(10)11)3-5(6)8(12)13/h1-3,9H",184.1064,6,0,0,0,0
DNPHENO,O=N(=O)C1=CC2(OOC(C2O)C1([O])O)N(=O)=O,"InChI=1S/C6H5N2O9/c9-3-4-6(10,11)2(7(12)13)1-5(3,8(14)15)17-16-4/h1,3-4,9-10H",249.1119,5,0,0,2,0
DNPHENO2,[O]OC1(O)C(=CC2(OOC1C2O)N(=O)=O)N(=O)=O,"InChI=1S/C6H5N2O10/c9-3-4-6(10,17-15)2(7(11)12)1-5(3,8(13)14)18-16-4/h1,3-4,9-10H",265.1113,5,0,0,3,0
DNPHENOOH,OOC1(O)C(=CC2(OOC1C2O)N(=O)=O)N(=O)=O,"InChI=1S/C6H6N2O10/c9-3-4-6(10,17-15)2(7(11)12)1-5(3,8(13)14)18-16-4/h1,3-4,9-10,15H",266.1192,5,0,0,3,0
DNPXYOL,O=N(=O)c1cc(C)c(O)c(N(=O)=O)c1C,"InChI=1S/C8H8N2O5/c1-4-3-6(9(12)13)5(2)7(8(4)11)10(14)15/h3,11H,1-2H3",212.1595,8,0,0,0,0
DNPXYOLO,O=N(=O)C1=C(C)C2(OOC(C)(C2O)C1([O])O)N(=O)=O,"InChI=1S/C8H9N2O9/c1-3-4(9(14)15)8(12,13)6(2)5(11)7(3,10(16)17)19-18-6/h5,11-12H,1-2H3",277.1651,7,0,0,2,0
DNPXYOLO2,[O]OC1(O)C(=C(C)C2(OOC1(C)C2O)N(=O)=O)N(=O)=O,"InChI=1S/C8H9N2O10/c1-3-4(9(13)14)8(12,18-17)6(2)5(11)7(3,10(15)16)20-19-6/h5,11-12H,1-2H3",293.1645,7,0,0,3,0
DNPXYOLOOH,OOC1(O)C(=C(C)C2(OOC1(C)C2O)N(=O)=O)N(=O)=O,"InChI=1S/C8H10N2O10/c1-3-4(9(13)14)8(12,18-17)6(2)5(11)7(3,10(15)16)20-19-6/h5,11-12,17H,1-2H3",294.1724,7,0,0,3,0
DNT123BOL,Cc1c(C)c(N(=O)=O)c(N(=O)=O)c(O)c1C,"InChI=1S/C9H10N2O5/c1-4-5(2)7(10(13)14)8(11(15)16)9(12)6(4)3/h12H,1-3H3",226.1861,9,0,0,0,0
DNT123LO,O=N(=O)C1=C(C)C2(C)OOC(N(=O)=O)(C1([O])O)C2(C)O,"InChI=1S/C9H11N2O9/c1-4-5(10(15)16)8(13,14)9(11(17)18)7(3,12)6(4,2)19-20-9/h12-13H,1-3H3",291.1916,8,0,0,2,0
DNT123LO2,[O]OC1(O)C(=C(C)C2(C)OOC1(N(=O)=O)C2(C)O)N(=O)=O,"InChI=1S/C9H11N2O10/c1-4-5(10(14)15)8(13,19-18)9(11(16)17)7(3,12)6(4,2)20-21-9/h12-13H,1-3H3",307.1910,8,0,0,3,0
DNT123LOOH,OOC1(O)C(=C(C)C2(C)OOC1(N(=O)=O)C2(C)O)N(=O)=O,"InChI=1S/C9H12N2O10/c1-4-5(10(14)15)8(13,19-18)9(11(16)17)7(3,12)6(4,2)20-21-9/h12-13,18H,1-3H3",308.1990,8,0,0,3,0
DNT124BOL,O=N(=O)c1c(N(=O)=O)c(C)c(C)c(O)c1C,"InChI=1S/C9H10N2O5/c1-4-5(2)9(12)6(3)8(11(15)16)7(4)10(13)14/h12H,1-3H3",226.1861,9,0,0,0,0
DNT124LO,O=N(=O)C1=C(C)C2(OOC(C)(C1([O])O)C2(C)O)N(=O)=O,"InChI=1S/C9H11N2O9/c1-4-5(10(15)16)9(13,14)7(3)6(2,12)8(4,11(17)18)20-19-7/h12-13H,1-3H3",291.1916,8,0,0,2,0
DNT124LO2,[O]OC1(O)C(=C(C)C2(OOC1(C)C2(C)O)N(=O)=O)N(=O)=O,"InChI=1S/C9H11N2O10/c1-4-5(10(14)15)9(13,19-18)7(3)6(2,12)8(4,11(16)17)21-20-7/h12-13H,1-3H3",307.1910,8,0,0,3,0
DNT124LOOH,OOC1(O)C(=C(C)C2(OOC1(C)C2(C)O)N(=O)=O)N(=O)=O,"InChI=1S/C9H12N2O10/c1-4-5(10(14)15)9(13,19-18)7(3)6(2,12)8(4,11(16)17)21-20-7/h12-13,18H,1-3H3",308.1990,8,0,0,3,0
EBENZO2,[O]Oc1ccccc1CC,"InChI=1S/C8H9O2/c1-2-7-5-3-4-6-8(7)10-9/h3-6H,2H2,1H3",137.1559,8,0,0,1,0
EBENZOOH,OOc1ccccc1CC,"InChI=1S/C8H10O2/c1-2-7-5-3-4-6-8(7)10-9/h3-6,9H,2H2,1H3",138.1638,8,0,0,1,0
ECATEC1O,CCc1cccc(O)c1[O],"InChI=1S/C8H9O2/c1-2-6-4-3-5-7(9)8(6)10/h3-5,9H,2H2,1H3",137.1559,8,0,0,0,0
ECATEC1O2,CCc1cccc(O)c1O[O],"InChI=1S/C8H9O3/c1-2-6-4-3-5-7(9)8(6)11-10/h3-5,9H,2H2,1H3",153.1553,8,0,0,1,0
ECATEC1OOH,CCc1cccc(O)c1OO,"InChI=1S/C8H10O3/c1-2-6-4-3-5-7(9)8(6)11-10/h3-5,9-10H,2H2,1H3",154.1632,8,0,0,1,0
ECATECHOL,CCc1cccc(O)c1O,"InChI=1S/C8H10O2/c1-2-6-4-3-5-7(9)8(6)10/h3-5,9-10H,2H2,1H3",138.1638,8,0,0,0,0
EMALANHY,CCC1=CC(=O)OC1=O,"InChI=1S/C6H6O3/c1-2-4-3-5(7)9-6(4)8/h3H,2H2,1H3",126.1100,4,0,2,0,0
EMALANHYO,CCC1([O])C(=O)OC(=O)C1O,"InChI=1S/C6H7O5/c1-2-6(10)3(7)4(8)11-5(6)9/h3,7H,2H2,1H3",159.1168,5,0,2,0,0
EMALANHYO2,CCC1(O[O])C(O)C(=O)OC1=O,"InChI=1S/C6H7O6/c1-2-6(12-10)3(7)4(8)11-5(6)9/h3,7H,2H2,1H3",175.1162,5,0,2,1,0
EMALNHY2OH,CCC1(O)C(=O)OC(=O)C1O,"InChI=1S/C6H8O5/c1-2-6(10)3(7)4(8)11-5(6)9/h3,7,10H,2H2,1H3",160.1247,5,0,2,0,0
EMALNHYOOH,CCC1(OO)C(O)C(=O)OC1=O,"InChI=1S/C6H8O6/c1-2-6(12-10)3(7)4(8)11-5(6)9/h3,7,10H,2H2,1H3",176.1241,5,0,2,1,0
ENCATECH,CCc1ccc(N(=O)=O)c(O)c1O,"InChI=1S/C8H9NO4/c1-2-5-3-4-6(9(12)13)8(11)7(5)10/h3-4,10-11H,2H2,1H3",183.1614,8,0,0,0,0
ENCATECO,CCC12OOC(C(=C(O)C2([O])O)N(=O)=O)C1O,"InChI=1S/C8H10NO8/c1-2-7-6(11)4(16-17-7)3(9(14)15)5(10)8(7,12)13/h4,6,10-12H,2H2,1H3",248.1669,7,0,0,2,0
ENCATECO2,[O]OC1(O)C(=C(N(=O)=O)C2OOC1(CC)C2O)O,"InChI=1S/C8H10NO9/c1-2-7-6(11)4(16-18-7)3(9(13)14)5(10)8(7,12)17-15/h4,6,10-12H,2H2,1H3",264.1663,7,0,0,3,0
ENCATECOOH,OOC1(O)C(=C(N(=O)=O)C2OOC1(CC)C2O)O,"InChI=1S/C8H11NO9/c1-2-7-6(11)4(16-18-7)3(9(13)14)5(10)8(7,12)17-15/h4,6,10-12,15H,2H2,1H3",265.1742,7,0,0,3,0
ENNCATCOOH,CCC12OOC(C(=C(O)C2(O)OO)N(=O)=O)C1ON(=O)=O,"InChI=1S/C8H10N2O11/c1-2-7-6(18-10(15)16)4(19-21-7)3(9(13)14)5(11)8(7,12)20-17/h4,6,11-12,17H,2H2,1H3",310.1718,7,0,0,3,0
ENNCATECO,CCC12OOC(C(=C(O)C2([O])O)N(=O)=O)C1ON(=O)=O,"InChI=1S/C8H9N2O10/c1-2-7-6(18-10(16)17)4(19-20-7)3(9(14)15)5(11)8(7,12)13/h4,6,11-12H,2H2,1H3",293.1645,7,0,0,2,0
ENNCATECO2,CCC12OOC(C(=C(O)C2(O)O[O])N(=O)=O)C1ON(=O)=O,"InChI=1S/C8H9N2O11/c1-2-7-6(18-10(15)16)4(19-21-7)3(9(13)14)5(11)8(7,12)20-17/h4,6,11-12H,2H2,1H3",309.1639,7,0,0,3,0
IC4CHOAO2,[O]OC(C=O)C(C)C,"InChI=1S/C5H9O3/c1-4(2)5(3-6)8-7/h3-5H,1-2H3",117.1232,4,1,0,1,0
IC4CHOAOOH,OOC(C=O)C(C)C,"InChI=1S/C5H10O3/c1-4(2)5(3-6)8-7/h3-5,7H,1-2H3",118.1311,4,1,0,1,0
IP3ODBCO2H,O=CC=C(C(C)C)C(=O)O,"InChI=1S/C7H10O3/c1-5(2)6(3-4-8)7(9)10/h3-5H,1-2H3,(H,9,10)",142.1525,5,1,1,0,0
IPBENZO2,[O]Oc1ccccc1C(C)C,"InChI=1S/C9H11O2/c1-7(2)8-5-3-4-6-9(8)11-10/h3-7H,1-2H3",151.1824,9,0,0,1,0
IPBENZOOH,OOc1ccccc1C(C)C,"InChI=1S/C9H12O2/c1-7(2)8-5-3-4-6-9(8)11-10/h3-7,10H,1-2H3",152.1904,9,0,0,1,0
IPCATC1OOH,OOc1c(O)cccc1C(C)C,"InChI=1S/C9H12O3/c1-6(2)7-4-3-5-8(10)9(7)12-11/h3-6,10-11H,1-2H3",168.1898,9,0,0,1,0
IPCATEC1O,Oc1cccc(C(C)C)c1[O],"InChI=1S/C9H11O2/c1-6(2)7-4-3-5-8(10)9(7)11/h3-6,10H,1-2H3",151.1824,9,0,0,0,0
IPCATEC1O2,[O]Oc1c(O)cccc1C(C)C,"InChI=1S/C9H11O3/c1-6(2)7-4-3-5-8(10)9(7)12-11/h3-6,10H,1-2H3",167.1818,9,0,0,1,0
IPCATECHOL,Oc1cccc(C(C)C)c1O,"InChI=1S/C9H12O2/c1-6(2)7-4-3-5-8(10)9(7)11/h3-6,10-11H,1-2H3",152.1904,9,0,0,0,0
IPMALANHY,O=C1OC(=O)C(=C1)C(C)C,"InChI=1S/C7H8O3/c1-4(2)5-3-6(8)10-7(5)9/h3-4H,1-2H3",140.1366,5,0,2,0,0
IPMALANHYO,O=C1OC(=O)C([O])(C(C)C)C1O,"InChI=1S/C7H9O5/c1-3(2)7(11)4(8)5(9)12-6(7)10/h3-4,8H,1-2H3",173.1434,6,0,2,0,0
IPMALNHYO2,[O]OC1(C(C)C)C(=O)OC(=O)C1O,"InChI=1S/C7H9O6/c1-3(2)7(13-11)4(8)5(9)12-6(7)10/h3-4,8H,1-2H3",189.1428,6,0,2,1,0
IPMLNHY2OH,O=C1OC(=O)C(O)(C(C)C)C1O,"InChI=1S/C7H10O5/c1-3(2)7(11)4(8)5(9)12-6(7)10/h3-4,8,11H,1-2H3",174.1513,6,0,2,0,0
IPMLNHYOOH,OOC1(C(C)C)C(=O)OC(=O)C1O,"InChI=1S/C7H10O6/c1-3(2)7(13-11)4(8)5(9)12-6(7)10/h3-4,8,11H,1-2H3",190.1507,6,0,2,1,0
IPNCATCOOH,OOC1(O)C(=C(N(=O)=O)C2OOC1(C(C)C)C2O)O,"InChI=1S/C9H13NO9/c1-3(2)8-7(12)5(17-19-8)4(10(14)15)6(11)9(8,13)18-16/h3,5,7,11-13,16H,1-2H3",279.2008,8,0,0,3,0
IPNCATECH,O=N(=O)c1ccc(C(C)C)c(O)c1O,"InChI=1S/C9H11NO4/c1-5(2)6-3-4-7(10(13)14)9(12)8(6)11/h3-5,11-12H,1-2H3",197.1879,9,0,0,0,0
IPNCATECO,O=N(=O)C1=C(O)C(O)([O])C2(OOC1C2O)C(C)C,"InChI=1S/C9H12NO8/c1-3(2)8-7(12)5(17-18-8)4(10(15)16)6(11)9(8,13)14/h3,5,7,11-13H,1-2H3",262.1935,8,0,0,2,0
IPNCATECO2,[O]OC1(O)C(=C(N(=O)=O)C2OOC1(C(C)C)C2O)O,"InChI=1S/C9H12NO9/c1-3(2)8-7(12)5(17-19-8)4(10(14)15)6(11)9(8,13)18-16/h3,5,7,11-13H,1-2H3",278.1929,8,0,0,3,0
IPNNCATCO,O=N(=O)OC1C2OOC1(C(C)C)C([O])(O)C(=C2N(=O)=O)O,"InChI=1S/C9H11N2O10/c1-3(2)8-7(19-11(17)18)5(20-21-8)4(10(15)16)6(12)9(8,13)14/h3,5,7,12-13H,1-2H3",307.1910,8,0,0,2,0
IPNNCATCO2,[O]OC1(O)C(=C(N(=O)=O)C2OOC1(C(C)C)C2ON(=O)=O)O,"InChI=1S/C9H11N2O11/c1-3(2)8-7(19-11(16)17)5(20-22-8)4(10(14)15)6(12)9(8,13)21-18/h3,5,7,12-13H,1-2H3",323.1904,8,0,0,3,0
IPNNCATOOH,OOC1(O)C(=C(N(=O)=O)C2OOC1(C(C)C)C2ON(=O)=O)O,"InChI=1S/C9H12N2O11/c1-3(2)8-7(19-11(16)17)5(20-22-8)4(10(14)15)6(12)9(8,13)21-18/h3,5,7,12-13,18H,1-2H3",324.1984,8,0,0,3,0
MC6OTKETO,O=C(OC(C)([O])C(=O)C)C(=O)C,"InChI=1S/C7H9O5/c1-4(8)6(10)12-7(3,11)5(2)9/h1-3H3",173.1434,5,0,3,0,0
MC6OTKETO2,[O]OC(C)(OC(=O)C(=O)C)C(=O)C,"InChI=1S/C7H9O6/c1-4(8)6(10)12-7(3,13-11)5(2)9/h1-3H3",189.1428,5,0,3,1,0
MC6OTKETOH,O=C(OC(C)(O)C(=O)C)C(=O)C,"InChI=1S/C7H10O5/c1-4(8)6(10)12-7(3,11)5(2)9/h11H,1-3H3",174.1513,5,0,3,0,0
MC6OTKTOOH,OOC(C)(OC(=O)C(=O)C)C(=O)C,"InChI=1S/C7H10O6/c1-4(8)6(10)12-7(3,13-11)5(2)9/h11H,1-3H3",190.1507,5,0,3,1,0
MC6OTRIKET,CC(OC(=O)C(=O)C)C(=O)C,"InChI=1S/C7H10O4/c1-4(8)6(3)11-7(10)5(2)9/h6H,1-3H3",158.1519,5,0,3,0,0
MCATEC1O,[O]c1c(C)cccc1O,"InChI=1S/C7H7O2/c1-5-3-2-4-6(8)7(5)9/h2-4,8H,1H3",123.1293,7,0,0,0,0
MCATEC1O2,[O]Oc1c(C)cccc1O,"InChI=1S/C7H7O3/c1-5-3-2-4-6(8)7(5)10-9/h2-4,8H,1H3",139.1287,7,0,0,1,0
MCATEC1OOH,OOc1c(C)cccc1O,"InChI=1S/C7H8O3/c1-5-3-2-4-6(8)7(5)10-9/h2-4,8-9H,1H3",140.1366,7,0,0,1,0
MCATECHOL,Oc1c(C)cccc1O,"InChI=1S/C7H8O2/c1-5-3-2-4-6(8)7(5)9/h2-4,8-9H,1H3",124.1372,7,0,0,0,0
MET1O2,CCc1cc(C)ccc1O[O],"InChI=1S/C9H11O2/c1-3-8-6-7(2)4-5-9(8)11-10/h4-6H,3H2,1-2H3",151.1824,9,0,0,1,0
MET1OOH,CCc1cc(C)ccc1OO,"InChI=1S/C9H12O2/c1-3-8-6-7(2)4-5-9(8)11-10/h4-6,10H,3H2,1-2H3",152.1904,9,0,0,1,0
METCATECH,CCc1cc(C)cc(O)c1O,"InChI=1S/C9H12O2/c1-3-7-4-6(2)5-8(10)9(7)11/h4-5,10-11H,3H2,1-2H3",152.1904,9,0,0,0,0
MNCATECH,O=N(=O)c1ccc(C)c(O)c1O,"InChI=1S/C7H7NO4/c1-4-2-3-5(8(11)12)7(10)6(4)9/h2-3,9-10H,1H3",169.1348,7,0,0,0,0
MNCATECO,O=N(=O)C1=C(O)C(O)([O])C2(C)OOC1C2O,"InChI=1S/C7H8NO8/c1-6-5(10)3(15-16-6)2(8(13)14)4(9)7(6,11)12/h3,5,9-11H,1H3",234.1403,6,0,0,2,0
MNCATECO2,[O]OC1(O)C(=C(N(=O)=O)C2OOC1(C)C2O)O,"InChI=1S/C7H8NO9/c1-6-5(10)3(15-17-6)2(8(12)13)4(9)7(6,11)16-14/h3,5,9-11H,1H3",250.1397,6,0,0,3,0
MNCATECOOH,OOC1(O)C(=C(N(=O)=O)C2OOC1(C)C2O)O,"InChI=1S/C7H9NO9/c1-6-5(10)3(15-17-6)2(8(12)13)4(9)7(6,11)16-14/h3,5,9-11,14H,1H3",251.1477,6,0,0,3,0
MNNCATCOOH,OOC1(O)C(=C(N(=O)=O)C2OOC1(C)C2ON(=O)=O)O,"InChI=1S/C7H8N2O11/c1-6-5(17-9(14)15)3(18-20-6)2(8(12)13)4(10)7(6,11)19-16/h3,5,10-11,16H,1H3",296.1452,6,0,0,3,0
MNNCATECO,O=N(=O)OC1C2OOC1(C)C([O])(O)C(=C2N(=O)=O)O,"InChI=1S/C7H7N2O10/c1-6-5(17-9(15)16)3(18-19-6)2(8(13)14)4(10)7(6,11)12/h3,5,10-11H,1H3",279.1379,6,0,0,2,0
MNNCATECO2,[O]OC1(O)C(=C(N(=O)=O)C2OOC1(C)C2ON(=O)=O)O,"InChI=1S/C7H7N2O11/c1-6-5(17-9(14)15)3(18-20-6)2(8(12)13)4(10)7(6,11)19-16/h3,5,10-11H,1H3",295.1373,6,0,0,3,0
MTCATEC1O,CCc1cc(C)cc(O)c1[O],"InChI=1S/C9H11O2/c1-3-7-4-6(2)5-8(10)9(7)11/h4-5,10H,3H2,1-2H3",151.1824,9,0,0,0,0
MTCATEC1O2,CCc1cc(C)cc(O)c1O[O],"InChI=1S/C9H11O3/c1-3-7-4-6(2)5-8(10)9(7)12-11/h4-5,10H,3H2,1-2H3",167.1818,9,0,0,1,0
